age,gender,height_cm,weight_kg,activity_level,goal,calories_required
45,1,177,79.7,3,2,2778
57,0,160,62.2,2,2,2037
31,1,174,64.1,2,2,2473
33,1,151,66.4,2,1,1842
52,0,176,84.9,2,1,1889
59,0,152,55.6,1,1,1211
53,1,152,78.3,1,1,1668
58,1,184,91.2,1,1,1972
20,1,185,69.0,2,1,2146
34,1,189,89.1,2,1,2302
18,1,165,90.3,1,2,2544
26,0,150,70.8,2,1,1715
23,0,157,80.2,3,1,2068
19,0,152,63.1,3,2,2386
58,1,154,66.4,2,2,2236
43,1,151,59.5,3,2,2423
43,0,180,66.9,1,1,1579
41,1,178,83.3,1,1,1940
51,1,161,79.8,2,2,2449
33,0,154,76.7,1,2,2064
56,0,157,84.4,1,2,2045
28,1,186,83.2,1,1,2054
29,1,184,73.3,1,1,1938
32,1,165,63.1,2,1,1902
24,0,169,64.5,2,1,1781
45,0,172,87.0,1,1,1720
51,0,180,94.6,2,1,2016
20,1,166,64.4,1,1,1781
29,1,181,73.0,2,2,2616
36,1,150,58.4,2,2,2241
35,0,175,72.1,3,1,2039
39,0,179,94.2,1,2,2365
27,0,162,79.7,3,2,2574
33,1,180,86.1,3,1,2421
60,0,183,78.2,3,1,2025
43,1,164,66.4,3,1,2074
47,0,189,85.5,2,1,2001
20,0,177,71.3,2,2,2419
49,0,171,68.1,2,1,1704
24,1,176,86.2,3,2,2942
26,0,177,66.4,2,2,2340
56,1,150,75.7,1,2,2114
52,1,155,83.3,2,1,1941
60,0,168,89.5,1,1,1645
32,1,187,72.9,1,1,1937
22,1,153,79.3,1,1,1839
23,1,153,65.7,3,1,2098
56,1,169,67.9,2,1,1855
48,0,178,64.6,1,1,1518
26,1,167,63.4,3,1,2147
59,1,152,66.7,1,1,1522
57,1,171,68.1,1,2,2164
41,1,176,83.3,3,2,2828
29,1,178,88.0,1,2,2547
48,0,171,75.5,2,2,2283
55,1,170,76.4,1,1,1751
35,0,180,72.6,2,1,1876
41,1,187,88.6,2,1,2249
22,0,186,67.7,2,2,2429
35,0,153,75.7,2,1,1738
39,1,157,57.1,2,2,2257
20,0,174,71.1,3,1,2098
48,1,169,71.0,2,2,2426
22,1,181,77.1,1,1,1992
28,1,180,90.9,3,2,2994
52,0,183,71.1,2,2,2294
24,0,170,86.7,1,2,2309
34,0,186,97.2,2,1,2164
46,0,172,90.7,1,2,2252
58,0,164,75.4,2,1,1689
57,1,181,76.6,1,2,2312
22,0,180,67.8,2,1,1893
51,1,165,66.5,2,2,2341
39,0,156,74.1,2,2,2221
29,1,156,84.0,3,1,2270
32,0,155,82.1,1,2,2129
32,0,156,75.1,1,1,1566
48,0,157,61.3,3,2,2254
26,1,157,84.3,3,1,2294
38,1,167,87.4,3,2,2827
44,1,173,62.6,3,2,2587
39,0,173,87.1,2,1,1957
56,1,167,91.3,1,2,2376
24,1,152,76.6,2,2,2496
26,1,190,80.1,3,1,2458
57,0,150,55.1,3,2,2103
29,0,155,81.4,1,1,1637
36,0,176,75.0,2,1,1870
24,0,182,78.8,2,1,2005
38,1,155,58.4,2,1,1762
55,1,162,72.6,3,1,2063
43,1,184,101.0,2,2,2845
43,1,189,81.8,1,1,1984
32,1,156,79.8,3,1,2213
43,0,166,58.3,2,1,1605
19,0,158,85.2,1,1,1744
24,0,180,64.9,1,1,1654
46,0,167,82.8,3,2,2541
52,1,182,90.8,1,2,2485
42,0,173,63.5,2,2,2206
43,1,172,91.5,3,2,2875
25,0,152,69.5,2,2,2220
25,0,181,85.1,1,2,2357
47,1,163,88.0,2,2,2563
51,0,182,65.7,3,2,2439
23,1,172,82.3,3,1,2383
55,1,185,75.7,1,1,1838
25,1,172,64.7,2,2,2497
26,0,181,69.6,1,1,1697
59,0,179,70.6,2,2,2229
51,0,176,85.9,2,1,1904
42,0,174,95.7,1,1,1834
31,1,168,61.1,3,1,2106
38,1,153,69.2,2,2,2358
35,1,186,95.0,3,1,2537
21,1,182,76.6,3,1,2398
58,0,157,82.1,2,2,2212
57,0,160,84.4,3,2,2459
48,0,152,66.3,3,2,2273
50,0,170,74.1,2,1,1753
59,1,167,88.3,1,2,2331
25,0,172,87.2,3,1,2222
25,1,162,82.5,3,2,2812
24,0,181,79.0,1,1,1801
54,1,188,97.5,3,2,2980
27,0,167,76.7,2,1,1875
36,1,185,96.7,2,2,2843
40,1,188,79.2,2,2,2667
51,0,164,62.5,3,2,2295
46,0,153,75.1,3,2,2377
37,0,178,82.5,1,2,2252
54,0,176,63.2,1,2,1962
59,0,189,100.0,1,2,2386
30,1,183,95.7,1,2,2650
60,0,168,60.2,3,2,2252
54,1,161,75.2,2,1,1888
58,0,164,73.8,1,2,1973
32,1,150,68.3,3,2,2560
41,0,162,78.8,1,2,2095
21,1,161,84.5,2,1,2146
19,0,188,80.4,2,1,2084
21,1,183,68.4,1,2,2422
53,0,156,69.0,2,2,2100
34,0,178,90.4,1,2,2346
36,0,163,69.9,3,2,2437
25,0,171,93.1,3,1,2274
27,1,174,68.9,3,2,2741
22,1,156,67.7,2,1,1942
26,1,167,65.5,3,2,2668
36,0,156,72.6,1,2,2021
30,1,186,86.7,3,2,2979
57,0,150,64.9,1,1,1301
39,1,179,84.8,2,1,2171
27,1,188,98.2,1,1,2222
60,1,186,72.6,3,2,2688
43,1,173,83.7,3,1,2303
55,1,190,75.5,1,2,2367
46,0,185,98.0,1,2,2406
38,1,172,65.6,1,1,1741
23,1,184,88.6,2,1,2321
31,1,173,85.3,2,1,2179
45,0,155,74.1,3,2,2384
48,0,182,73.4,3,1,2031
38,1,160,70.3,2,2,2413
34,1,151,81.0,3,1,2183
43,1,176,67.4,2,2,2459
52,0,189,101.5,2,1,2136
43,1,178,90.2,2,2,2699
22,0,172,63.9,1,1,1604
37,1,158,78.8,2,1,1990
46,1,160,84.0,1,1,1810
49,0,179,70.6,2,2,2279
53,0,158,72.0,1,1,1442
53,1,157,82.2,2,2,2438
25,0,176,81.4,1,2,2289
57,0,152,72.6,2,2,2091
46,1,190,99.7,2,1,2354
48,1,162,74.0,3,1,2112
27,1,178,78.8,1,1,1965
47,1,159,67.3,1,1,1631
42,0,152,79.5,2,1,1735
21,0,154,59.2,2,2,2149
45,0,159,57.8,2,1,1546
49,0,152,70.0,2,2,2105
48,0,178,68.7,1,1,1559
42,1,156,71.2,3,1,2077
28,1,184,71.7,1,1,1927
56,0,181,94.3,1,1,1794
40,1,161,79.1,3,2,2697
39,1,170,78.5,1,2,2352
30,0,188,95.6,1,1,1981
58,1,152,74.0,1,1,1600
38,0,183,99.0,2,1,2143
48,0,161,72.5,2,1,1691
43,1,183,72.1,3,2,2749
49,1,185,77.3,3,1,2284
56,1,183,90.9,2,1,2172
40,0,154,77.6,2,1,1738
36,0,168,73.3,3,2,2503
46,0,159,78.5,1,1,1548
41,0,178,70.3,1,1,1610
32,0,176,65.0,3,1,1990
56,1,188,97.8,2,1,2273
19,1,157,74.2,1,1,1828
57,1,163,63.1,2,2,2264
57,0,165,76.9,3,2,2415
43,0,175,82.8,2,2,2406
30,0,163,63.1,2,1,1699
32,0,163,70.3,1,1,1561
26,1,178,76.6,3,2,2848
26,1,152,56.4,3,1,1984
42,0,156,77.0,2,1,1735
20,1,172,65.5,3,1,2230
23,0,159,66.1,3,2,2439
47,0,179,73.5,3,2,2518
19,0,154,56.7,1,1,1434
45,1,159,56.2,3,1,1930
20,0,177,67.8,3,1,2084
19,1,160,82.7,2,1,2132
39,0,154,65.1,3,2,2318
50,0,188,98.3,2,2,2608
51,0,165,67.3,1,2,1949
30,1,188,90.9,3,2,3034
51,1,154,54.4,1,2,1951
51,1,159,77.8,2,1,1916
41,0,162,76.1,2,2,2268
33,0,167,88.6,1,1,1764
58,0,150,65.7,2,1,1504
52,0,151,59.6,3,2,2179
39,0,175,79.8,2,2,2396
40,0,189,99.3,3,2,2874
42,0,177,89.9,2,2,2495
33,0,174,66.9,3,1,1991
22,0,177,97.0,2,1,2166
52,0,168,62.0,1,1,1410
19,0,182,93.6,3,2,2878
58,0,167,91.2,3,1,2065
23,0,182,95.6,1,1,1978
53,1,159,68.4,1,1,1612
51,1,188,67.2,2,2,2492
39,1,189,74.9,1,1,1935
55,1,182,72.3,3,2,2685
53,0,177,68.4,3,1,1925
18,1,187,89.7,3,2,3075
51,1,180,86.7,1,1,1937
40,1,158,81.4,3,1,2201
24,1,172,66.1,2,1,2016
32,1,154,60.4,2,1,1806
37,1,157,64.5,2,1,1841
47,0,170,65.3,1,1,1480
38,0,160,62.6,1,1,1436
34,0,150,62.3,3,2,2290
39,0,171,90.9,3,1,2182
55,0,163,57.6,3,1,1719
39,1,160,60.4,2,2,2309
51,0,189,82.7,1,2,2253
60,1,159,58.4,1,2,1977
30,1,165,68.0,1,2,2261
46,1,170,75.9,1,2,2291
30,0,183,88.4,1,2,2377
57,1,172,74.5,2,2,2435
23,1,153,62.9,3,2,2570
42,1,180,80.3,1,1,1918
27,0,150,56.3,3,2,2265
39,1,159,57.6,1,2,2074
18,0,152,82.8,1,1,1688
22,1,189,86.7,1,1,2138
43,0,187,98.0,1,2,2433
22,1,160,75.9,1,2,2349
47,1,153,68.0,2,1,1801
20,1,181,73.6,1,1,1967
54,0,185,73.3,2,2,2319
39,0,163,72.6,3,2,2449
24,0,158,75.6,1,2,2123
51,0,171,65.5,1,1,1468
50,1,174,91.8,2,1,2155
48,0,186,85.0,2,2,2472
43,1,160,86.4,1,1,1849
39,0,184,65.4,2,1,1809
35,0,183,79.6,1,1,1764
37,0,165,79.4,2,2,2340
33,0,175,84.7,2,2,2475
38,1,179,83.3,1,1,1961
37,0,158,62.4,2,2,2126
56,0,161,83.3,1,2,2059
60,1,157,64.9,1,2,2030
53,0,183,87.1,3,1,2149
44,0,189,96.8,2,2,2629
40,0,186,83.4,1,2,2296
46,1,188,75.5,2,1,2100
19,0,161,58.3,3,1,1894
36,1,163,66.6,1,1,1704
32,0,171,73.8,1,2,2146
26,1,181,78.1,2,1,2182
22,0,157,79.6,2,2,2367
21,1,188,85.6,2,1,2326
41,0,167,67.2,3,2,2410
55,1,176,65.1,2,2,2376
53,0,178,94.6,1,1,1793
42,0,156,83.9,3,1,2004
44,0,159,71.8,3,2,2391
31,0,158,62.3,3,1,1855
26,0,151,77.8,1,2,2091
22,0,179,78.2,2,2,2490
49,1,188,81.3,2,2,2643
60,1,175,75.0,1,2,2243
42,1,154,82.0,3,1,2172
52,0,180,96.9,3,2,2734
41,1,164,78.4,1,1,1804
46,1,156,80.9,1,2,2254
55,0,180,67.0,3,1,1920
31,0,172,89.5,1,2,2315
30,1,166,81.4,2,1,2101
60,1,156,57.5,1,2,1950
20,1,161,66.4,3,1,2170
57,0,170,83.4,2,1,1811
26,1,175,63.2,3,2,2695
44,1,168,81.7,3,2,2747
31,1,153,82.6,2,1,2027
44,1,179,85.5,2,1,2153
47,1,176,94.1,3,1,2406
37,0,185,95.3,2,1,2124
43,0,168,73.2,2,2,2267
47,1,161,72.2,1,1,1693
59,0,188,74.2,2,2,2322
24,0,157,67.1,2,2,2232
29,1,152,68.7,3,2,2592
52,0,164,57.5,2,2,2040
30,0,178,71.2,3,1,2074
23,1,178,64.4,2,2,2541
51,1,162,72.8,2,2,2385
48,1,166,62.1,2,1,1818
38,1,158,73.2,1,2,2229
23,1,167,62.0,2,2,2448
48,1,177,89.1,1,2,2457
29,1,187,90.2,1,2,2625
34,0,179,62.7,2,2,2275
35,0,154,83.0,1,1,1617
38,1,168,70.1,2,1,1961
42,0,164,85.8,1,2,2173
25,0,177,64.0,1,1,1621
54,1,178,75.3,1,2,2295
35,0,169,69.0,2,2,2271
27,0,154,66.1,1,1,1488
31,0,155,69.5,3,1,1908
32,1,183,71.5,3,2,2798
41,0,161,58.1,2,1,1582
27,1,164,84.0,2,2,2630
42,1,171,77.7,3,2,2735
44,1,151,56.6,1,1,1489
26,1,151,82.2,3,1,2235
36,1,171,78.2,2,1,2070
28,1,160,73.1,1,1,1791
44,1,177,70.5,1,1,1791
36,1,151,82.1,1,1,1784
22,1,150,73.1,2,1,1958
33,1,152,81.7,3,2,2702
53,1,155,59.2,2,1,1695
19,1,175,94.0,2,2,2838
49,1,183,72.6,2,2,2524
59,1,183,82.4,3,2,2772
22,0,175,93.1,3,1,2314
31,0,183,83.0,3,1,2218
48,1,159,79.0,3,1,2143
34,0,155,78.9,2,1,1787
51,0,170,85.1,3,1,2058
49,1,150,71.4,2,1,1806
41,1,176,91.0,3,2,2905
33,0,156,57.5,3,2,2285
31,1,156,70.5,1,1,1725
53,0,153,67.4,2,2,2065
20,1,176,90.6,1,1,2106
38,0,180,64.8,2,1,1783
37,1,162,84.9,1,1,1876
59,1,159,69.2,2,2,2290
57,1,158,59.7,3,1,1899
48,1,180,68.7,1,1,1772
25,1,150,56.3,3,2,2475
22,1,188,82.1,3,2,2986
58,0,157,55.2,1,2,1743
45,0,173,78.8,1,1,1644
45,0,171,62.4,3,2,2367
47,0,161,61.5,3,2,2286
39,1,169,79.5,1,1,1856
38,1,159,70.7,3,1,2110
31,0,174,87.6,3,1,2208
32,0,166,66.0,1,1,1537
31,1,178,88.7,1,2,2544
53,0,190,94.4,3,2,2766
59,0,175,95.5,2,2,2453
40,0,157,74.9,2,1,1730
56,0,155,59.4,2,1,1482
56,1,167,83.3,3,2,2696
48,1,178,71.9,3,1,2191
42,1,150,59.2,3,1,1919
37,1,163,86.1,2,2,2594
46,1,178,93.9,3,1,2421
37,0,177,85.6,1,1,1777
55,1,170,65.0,3,2,2537
40,0,160,56.2,1,2,1862
43,1,154,80.9,2,1,1956
54,1,175,93.8,1,1,1961
33,0,165,74.6,2,2,2312
21,1,181,75.7,1,2,2483
45,0,182,76.1,3,2,2573
31,1,186,98.1,2,1,2388
45,1,166,88.4,1,2,2396
46,0,157,65.1,3,1,1802
23,0,164,61.1,3,1,1921
34,0,167,79.3,1,2,2166
35,0,158,81.0,2,2,2322
36,0,163,88.1,2,2,2419
18,1,170,64.9,3,2,2721
53,0,154,78.4,1,1,1481
19,0,181,69.2,3,2,2628
30,0,160,58.8,3,1,1838
26,1,170,84.2,2,2,2674
55,1,180,96.2,3,1,2412
56,0,159,80.3,2,2,2216
53,1,161,60.4,3,1,1945
22,0,164,67.8,1,2,2093
37,0,163,87.1,3,2,2604
27,1,157,77.4,2,1,2020
44,1,165,61.0,2,2,2321
59,0,187,87.0,1,1,1743
51,1,178,67.3,2,2,2430
57,1,163,72.9,2,2,2362
21,1,155,57.9,1,2,2142
20,1,152,60.7,3,2,2557
21,0,154,68.8,3,2,2445
37,1,151,68.7,3,1,2045
48,1,150,78.7,2,2,2384
18,1,153,83.2,2,2,2598
36,1,172,84.7,2,1,2142
42,0,163,69.0,2,2,2198
19,1,176,63.7,2,2,2542
47,1,185,87.2,2,1,2193
39,1,190,79.5,3,2,2887
43,0,189,97.8,3,1,2344
40,0,177,91.3,2,1,2019
46,0,171,60.2,2,2,2140
34,0,190,72.3,2,1,1940
58,1,183,74.0,1,1,1793
55,1,184,79.0,2,1,2065
55,0,163,72.8,3,1,1871
44,0,151,56.2,2,2,1985
29,1,169,70.7,2,1,2018
40,0,185,101.0,2,1,2166
39,1,173,66.2,2,1,1948
60,0,184,83.6,1,1,1686
55,1,170,87.1,2,1,2058
42,0,184,100.2,1,2,2442
38,1,169,65.1,3,1,2117
56,0,177,63.4,1,1,1460
24,1,169,85.8,3,2,2894
50,0,150,74.0,1,2,1927
50,1,171,69.2,3,1,2110
37,0,170,73.0,1,1,1607
55,1,154,63.9,2,1,1726
44,1,164,88.5,1,1,1890
20,0,165,79.9,1,2,2230
36,1,174,89.9,3,1,2406
40,0,157,84.0,1,2,2121
54,0,187,76.9,1,1,1667
56,0,189,66.9,2,2,2270
35,0,150,82.4,3,1,1986
19,1,188,91.6,2,1,2396
42,1,173,94.3,2,1,2214
36,0,188,95.6,1,1,1951
53,1,160,70.1,2,2,2336
24,0,173,73.1,2,2,2392
21,0,170,69.2,1,1,1649
32,0,164,89.9,1,1,1764
40,0,159,66.5,2,1,1658
60,1,172,76.2,1,2,2237
60,0,187,92.4,2,1,1992
60,1,182,71.2,1,1,1749
28,0,188,74.4,1,2,2279
60,1,172,84.3,3,2,2718
22,0,160,63.9,3,2,2429
29,1,180,81.2,1,1,1992
34,1,156,56.9,2,1,1774
46,0,151,65.9,1,1,1372
50,1,182,93.0,1,1,2017
21,1,150,66.3,2,1,1895
46,1,184,66.9,2,1,1989
53,0,169,63.1,2,2,2122
58,1,189,84.2,3,1,2333
26,0,161,86.2,1,1,1738
21,1,187,89.0,2,1,2353
28,0,187,88.3,1,2,2411
50,1,190,85.4,2,1,2191
26,1,182,92.9,2,1,2336
58,1,174,65.9,1,2,2156
18,1,159,85.6,2,1,2159
55,0,153,66.8,3,2,2249
45,0,188,87.3,1,1,1823
54,1,176,96.3,1,2,2493
60,0,163,82.9,3,2,2447
29,1,187,90.4,1,2,2627
58,0,174,66.9,1,2,1966
24,0,165,81.7,3,1,2128
32,1,157,67.6,2,1,1897
27,0,162,65.4,2,2,2231
40,1,161,83.7,3,2,2743
34,0,150,66.8,3,1,1835
38,1,159,60.5,2,1,1808
47,1,186,69.7,2,1,2024
23,1,175,70.8,2,2,2586
40,1,171,61.1,3,2,2579
30,0,188,70.2,2,2,2427
47,0,151,65.4,1,2,1862
58,0,166,82.2,3,1,1969
55,1,179,98.2,3,1,2425
44,1,174,83.0,1,2,2397
41,1,190,100.9,2,1,2391
36,0,188,91.5,2,2,2610
42,1,158,82.9,1,1,1806
53,0,187,78.9,2,1,1892
46,0,174,90.8,1,1,1765
53,0,170,78.5,2,2,2282
32,1,176,69.0,3,1,2230
42,1,171,66.3,3,1,2121
39,1,152,59.3,1,1,1548
42,0,163,76.3,2,1,1771
42,0,170,68.3,2,2,2235
54,1,154,63.5,1,1,1527
47,1,187,81.0,1,1,1943
60,0,154,69.2,1,1,1354
41,0,174,89.6,1,2,2278
35,0,171,61.9,2,2,2212
50,1,189,91.2,3,1,2443
25,0,185,86.2,3,2,2793
32,1,186,94.6,2,1,2348
54,0,158,77.8,1,1,1495
42,1,151,55.0,2,1,1683
40,0,186,87.5,1,2,2337
54,1,180,91.6,1,1,1971
42,0,164,58.1,3,1,1796
30,1,157,70.2,3,1,2133
53,1,172,77.1,1,2,2281
22,1,177,89.7,1,2,2593
45,1,176,82.6,2,2,2601
45,1,171,70.5,3,2,2648
19,1,180,76.0,3,1,2390
51,1,172,74.5,1,2,2265
54,1,170,82.2,3,2,2714
42,0,172,66.7,1,1,1532
39,1,150,77.9,3,1,2121
22,1,173,91.5,1,2,2586
33,0,173,86.6,1,2,2282
19,1,159,78.9,3,2,2787
32,0,159,87.2,1,1,1705
41,0,164,75.1,3,1,1971
33,1,169,63.1,3,1,2122
41,1,153,80.2,2,1,1953
36,0,170,82.0,2,2,2402
35,0,186,92.8,2,2,2615
54,1,151,75.2,2,2,2325
57,0,163,63.8,1,1,1371
56,1,161,67.2,3,1,1998
24,0,178,85.4,3,2,2746
34,0,157,66.0,3,2,2371
37,1,178,67.2,3,1,2199
34,1,163,68.6,3,1,2134
41,1,190,77.1,1,1,1953
33,0,166,91.1,3,2,2683
19,0,177,71.6,1,1,1727
30,1,173,94.7,3,2,2978
56,1,167,90.5,2,2,2568
20,1,160,75.1,2,2,2551
50,0,158,61.7,2,2,2054
58,0,173,85.9,3,2,2550
43,1,181,94.4,1,1,2060
47,1,157,63.1,3,2,2477
38,1,178,67.5,1,1,1797
36,0,166,63.1,3,2,2388
53,0,150,82.0,3,1,1892
25,0,164,64.5,2,1,1745
44,0,162,64.7,3,1,1839
27,0,170,69.8,1,1,1625
45,1,187,97.7,1,1,2120
20,0,161,84.7,1,1,1753
56,1,158,64.3,3,2,2450
23,0,160,63.2,2,2,2217
46,1,186,77.4,3,1,2306
27,0,162,73.3,3,1,2010
51,0,157,70.0,2,1,1626
42,1,177,83.9,2,1,2135
31,1,152,72.6,3,1,2121
20,0,154,61.3,1,1,1475
26,1,156,55.6,1,1,1601
33,0,163,87.8,2,2,2431
34,0,162,63.9,2,1,1681
43,0,158,72.5,3,2,2397
46,0,155,69.7,2,1,1635
49,0,189,93.0,1,2,2366
44,1,187,88.9,3,1,2437
57,0,187,91.5,1,2,2298
38,0,183,95.2,1,1,1905
30,1,173,62.0,1,2,2251
24,1,157,56.4,1,2,2125
60,1,170,92.9,3,1,2291
29,1,187,99.0,2,2,2913
53,0,159,69.3,2,1,1621
57,1,156,59.8,1,1,1488
28,1,183,99.1,2,1,2394
44,0,182,72.3,1,1,1640
26,0,170,87.9,1,2,2311
24,0,158,85.2,3,1,2119
39,1,166,75.0,2,1,1992
53,0,181,76.1,1,1,1627
31,1,156,61.0,3,2,2530
31,1,163,68.6,3,2,2649
32,0,158,85.2,3,2,2579
47,1,175,91.2,1,2,2470
45,0,154,73.1,3,2,2368
25,1,181,69.4,3,2,2800
31,0,168,69.1,1,1,1586
45,1,152,74.7,2,1,1872
29,0,167,80.4,3,2,2602
40,0,173,72.3,2,2,2304
27,1,175,63.3,2,2,2491
36,0,171,82.2,1,2,2210
40,0,162,88.2,3,2,2594
48,1,154,70.9,1,1,1631
57,1,187,89.4,1,2,2477
55,1,178,93.5,1,1,1972
21,0,176,85.2,2,2,2547
59,0,186,67.9,1,2,2046
22,1,177,93.1,1,2,2627
52,1,178,83.0,1,2,2382
39,0,177,86.0,1,1,1771
50,0,153,79.8,1,2,2004
32,0,188,66.5,1,1,1680
23,0,190,88.7,2,1,2159
33,0,157,85.1,1,2,2167
19,0,153,53.7,2,2,2098
26,0,180,87.1,1,2,2366
50,1,154,69.7,2,2,2309
59,1,161,84.4,2,1,1955
34,1,180,81.1,1,2,2466
22,0,176,67.3,2,1,1863
34,1,178,86.5,1,2,2507
57,0,163,82.3,3,1,1956
45,0,186,78.2,3,1,2119
52,0,151,67.0,1,1,1353
51,1,181,78.5,2,1,2061
38,0,154,74.7,1,1,1519
41,0,171,83.9,2,2,2402
54,0,169,78.3,3,2,2469
22,0,164,59.2,3,1,1907
49,0,184,90.0,1,1,1805
38,0,153,57.6,2,2,2042
33,0,153,81.5,2,1,1806
33,1,189,90.9,2,1,2325
24,0,171,90.8,3,2,2756
35,0,176,77.7,1,2,2202
42,1,151,74.0,3,2,2573
56,0,184,90.8,2,2,2478
58,0,159,83.2,1,2,2035
22,0,169,60.9,2,1,1755
44,0,190,68.1,1,1,1648
57,0,176,85.6,1,1,1671
25,0,176,75.4,3,1,2129
36,1,169,75.5,3,2,2731
28,1,165,71.7,2,1,2008
25,0,171,72.2,2,2,2365
60,1,179,97.3,2,2,2691
48,1,178,63.9,2,2,2411
19,0,170,84.7,2,1,2014
47,1,157,81.7,1,2,2263
23,1,169,68.0,1,1,1821
52,0,170,73.9,3,1,1941
51,0,173,87.3,1,1,1699
48,1,160,75.4,2,1,1914
37,0,173,80.0,1,1,1696
24,0,182,66.5,3,2,2582
40,1,187,74.5,2,2,2613
53,0,174,89.4,2,2,2416
39,0,178,84.5,3,1,2162
24,0,165,64.2,2,1,1753
53,0,182,85.1,2,1,1923
28,1,183,97.9,1,1,2182
36,1,172,89.0,3,1,2385
57,0,159,59.4,3,2,2202
47,1,166,61.3,3,1,2015
29,0,177,67.0,3,1,2031
36,1,186,83.9,2,2,2721
49,1,189,76.1,3,1,2297
20,0,153,74.7,3,1,2003
27,1,163,82.3,3,2,2806
35,1,172,62.8,2,2,2428
50,1,156,70.7,2,2,2332
21,1,168,68.7,1,2,2332
59,1,162,71.4,1,1,1631
20,1,180,82.5,1,2,2550
44,0,155,81.8,3,2,2466
55,0,151,67.2,2,1,1540
53,0,190,102.2,1,2,2444
30,0,170,64.9,3,1,1961
52,0,168,89.3,2,2,2383
33,0,154,53.9,3,2,2236
26,1,155,71.1,1,2,2249
42,1,152,72.5,1,2,2165
26,0,152,67.1,2,1,1691
38,1,172,74.7,2,2,2532
18,0,150,66.6,3,1,1913
27,0,177,81.2,2,1,1983
51,0,168,87.6,2,2,2371
50,0,183,83.3,3,1,2126
42,0,150,69.0,2,2,2117
30,0,150,62.8,3,1,1815
25,1,156,70.2,1,1,1752
50,0,184,75.6,2,2,2356
49,0,164,64.6,3,1,1826
60,1,177,63.6,3,1,2042
30,1,158,78.2,2,1,2019
45,0,151,82.9,2,2,2247
20,0,185,91.1,1,2,2467
59,0,172,77.0,2,1,1750
20,1,153,57.6,1,2,2132
44,1,159,72.8,3,2,2601
29,0,190,85.7,2,1,2099
25,0,170,79.1,2,1,1928
31,1,160,56.8,1,1,1613
55,1,172,61.4,1,1,1614
48,0,188,74.3,1,1,1678
36,0,161,80.0,3,2,2526
60,1,153,66.4,3,2,2420
30,0,162,65.3,3,2,2415
38,1,179,78.5,1,1,1913
51,1,154,82.2,1,2,2229
25,1,181,69.8,1,1,1904
31,0,155,56.0,3,1,1773
34,0,174,77.4,1,2,2191
32,1,158,64.3,2,1,1870
55,0,185,82.6,2,2,2407
23,0,157,55.8,1,1,1424
36,1,169,86.6,1,2,2442
30,0,156,57.2,1,1,1397
51,0,164,80.4,1,2,2074
18,1,154,74.8,1,2,2320
55,0,184,87.2,1,2,2247
32,0,176,80.6,3,1,2146
48,1,159,61.5,3,2,2468
55,1,179,65.6,2,2,2399
51,1,182,88.7,2,2,2669
29,1,155,78.8,2,1,2011
29,1,180,68.6,3,1,2266
22,1,168,83.4,2,1,2174
50,1,153,58.7,3,2,2393
60,0,166,82.1,3,2,2458
60,1,157,73.8,1,2,2119
36,1,174,68.5,3,2,2692
48,0,170,88.4,3,2,2606
46,1,182,86.1,1,2,2468
37,0,181,98.4,3,2,2830
22,0,153,74.5,1,2,2091
21,1,152,66.9,3,1,2114
40,0,153,61.7,3,1,1773
44,1,154,55.1,1,1,1493
37,0,156,73.0,1,2,2020
37,0,168,84.2,3,1,2107
44,1,172,73.6,2,2,2491
46,1,169,79.4,3,1,2220
40,0,178,97.6,1,1,1888
29,0,152,70.4,1,1,1509
31,0,159,85.2,3,2,2590
58,1,159,64.2,2,1,1745
53,1,170,82.9,3,2,2726
52,1,155,61.9,2,1,1727
34,0,173,69.0,1,2,2101
50,1,176,73.8,1,2,2288
20,0,160,76.1,3,1,2061
53,1,152,74.8,2,2,2333
43,1,157,73.7,2,2,2403
35,0,173,78.2,2,1,1888
37,0,166,88.0,3,2,2632
55,0,186,73.0,2,1,1817
22,0,162,87.8,1,2,2280
43,1,157,72.5,1,1,1691
37,0,174,69.9,2,1,1801
35,1,154,57.9,1,2,2066
41,1,184,83.2,3,2,2877
26,1,167,84.2,1,2,2455
32,1,178,65.4,2,1,2006
51,0,173,85.2,3,1,2078
54,0,151,73.0,3,2,2303
46,1,168,76.3,2,1,1983
52,0,171,64.4,2,1,1652
55,1,173,90.6,3,2,2812
21,1,152,57.3,3,2,2518
36,1,156,79.7,3,1,2192
47,1,187,101.4,1,2,2647
47,0,188,87.1,1,2,2311
59,1,189,82.5,1,2,2411
32,1,171,67.6,2,2,2484
49,1,188,89.4,3,2,2924
58,1,154,59.9,1,2,1971
54,1,152,63.0,3,1,1910
54,0,167,82.8,1,1,1601
60,1,179,63.3,1,2,2151
18,0,151,67.4,2,1,1727
60,0,175,80.1,3,2,2494
36,0,160,72.0,2,2,2240
21,1,189,95.7,3,1,2633
18,1,161,75.3,2,2,2569
26,0,171,84.6,1,2,2284
23,1,166,74.4,1,2,2366
53,1,154,62.7,1,1,1524
41,1,171,73.5,2,2,2498
59,0,160,76.6,3,1,1871
46,1,179,92.9,1,1,2017
47,1,153,79.8,3,1,2119
51,1,176,92.6,2,2,2671
53,0,166,61.3,1,2,1885
30,0,168,78.4,1,1,1684
34,0,156,56.4,3,1,1769
49,1,181,84.4,1,2,2430
44,0,162,80.0,2,2,2292
